recipe_id,recipe_name,cooking_time,difficulty,sub_ingredients,Seasonings,main_ingredients
1071,야채칩,20.0,1,당근,,"감자, 고구마, 연근, 연두우리콩"
1072,잡곡강정,60.0,2,물,"물엿, 설탕","검은콩튀밥, 쌀튀밥, 메밀튀밥"
1073,잣 호두 강정,60.0,2,통깨,"물엿, 설탕","잣, 호두, 대추"
1074,현미 크레이프,60.0,2,"밀가루, 당근, 물","참기름, 소금, 설탕, 설탕","현미, 우유, 팥"
1075,감자 주먹밥,60.0,2,"잔멸치, 검은깨","참기름, 소금","감자, 밥, 다진, 시금치, 삶은, 흰, 흰"
1076,고기완두조림,60.0,2,"물, 육수, 전분, 식용유","설탕, 소금","돼지고기살코기, 완두콩"
1077,돼지갈비 볶음,60.0,1,"양파, 당근, 대파, 청양고추취향껏, 물","설탕, 간장","돼지갈비, 감자, 다진, 후춧가루, 굵은, 고운"
1078,미니 그라탕,60.0,2,밀가루,"설탕, 물엿, 소금","사과, 참, 레몬주스, 건포도, 슬라이스아몬드, 참, 두유, 올리브오일"
1079,밀라노 스타일 포크 커틀렛,60.0,2,"밀가루, 달걀, 빵가루, 버터, 식용유, 파마산치즈","소금, 후추","돼지등심, 바질, 건, 레몬"
1080,바지락 볶음면,30.0,1,"통마늘 ~, 월남고추, 청양고추, 당근, 대파, 식용유","굴소스, 고춧가루, 올리고당, 참기름","라면사리, 바지락, 맛술"
1081,삼색 꽃 화전,60.0,2,"식용유, 물","설탕, 꿀","찹쌀가루, 시금치, 치자, 식용꽃, 타임"
1082,알록달록연근튀김,30.0,1,"전분가루 ~, 식용유",소금,"연근, 노랑, 빨강, 브로콜리"
1083,잎채소튀김,60.0,2,"계란, 콩기름, 식용유",,"깻잎, 상추, 배추, 튀김가루, 얼음"
1084,생선 파피요트,60.0,2,양파,소금,"파프리카, 레몬, 방울토마토, 손질된, 대하, 바지락, 월계수잎, 타임 ~, 후춧가루, 화이트와인, 올리브유"
1085,시금치 후무스,30.0,2,대파,,"시금치, 불린, 우유, 올리브유, 천일염, 라임즙, 백후춧가루, 넛맥가루"
1086,클로－바,60.0,2,땅콩버터,,"귀리, 아몬드슬라이스, 피칸, 클로렐라가루, 알룰로스, 코코넛우유, 아몬드우유, 대추채, 카카오닙스, 건크랜베리, 카카오매스, 다크초콜릿"
1087,문어핫바,60.0,2,"당근, 양파, 우리밀가루","토마토케첩, 허니머스터드소스","문어, 톳, 감자, 다진, 후춧가루, 현미유"
1088,자색고구마호떡,60.0,2,"물, 검정깨","소금, 황설탕","찹쌀, 자색고구마, 현미유, 땅콩, 호두, 찹쌀가루, 계피가루"
1089,누룽지굴죽,60.0,2,"건다시마, 물, 부추","간장, 참기름","굴, 누룽지, 파래김"
1090,오징어오곡밥순대,60.0,2,청양고추,"간장, 후추, 참기름, 간장, 참기름, 설탕, 된장","오징어, 오곡밥, 데친, 다진, 데쳐서, 다진"
1091,코다리 양념구이,30.0,2,"녹말가루또는, 식용유, 고추가루, 식용유","소금조금, 후추조금, 청주조금, 참기름조금, 고추장, 간장, 청주, 설탕, 올리고당, 참기름, 후추","코다리, 다진"
1092,대구버섯구이,60.0,2,마늘,"소금, 백후추, 마요네즈, 와사비, 후추","대구살, 찹쌀가루, 새송이버섯, 올리브유, 베이비채소, 레몬즙"
1093,잔멸치땅콩볶음,60.0,2,"잔멸치, 건홍고추, 콩기름, 통깨","참기름, 굴소스, 두반장, 물엿","땅콩, 맛술, 올리브유, 다진"
1094,밥 샌드위치,30.0,1,식용유,"마요네즈, 고추장, 소금, 후추","밥, 빵, 김치, 애호박, 새송이버섯, 피망"
1095,쇠고기말이 쌈밥,60.0,2,"당근, 양파, 전분, 식용유","깨소금, 참기름, 소금, 간장, 청주, 참기름","소고기, 오이피클, 깻잎, 밥, 후춧가루"
1096,스테이크 샐러드,90.0,1,다진마늘,"소금조금, 양조간장, 올리고당, 참기름, 사과식초","한우, 샐러드야채들, 올리브오일, 후춧가루조금, 올리브유, 후춧가루톡톡"
1097,참치 쇠고기 양상추 쌈,60.0,2,"실파, 달걀흰자, 전분","참기름, 후추, 간장, 설탕, 마요네즈, 소금, 설탕","소고기, 밥, 상추, 캔참치, 다진, 다진, 후춧가루"
1098,치킨 쇠고기 땅콩소스 꼬치,60.0,2,땅콩버터,"간장, 참기름, 설탕","닭가슴살, 쇠고기, 카레가루, 올리브오일, 다진"
1099,클럽 샌드위치,30.0,1,"식빵, 계란, 양파","마요네즈, 머스타드","햄, 토마토, 양상추, 다진피클"
1100,토마토 야채 오븐구이,60.0,2,"당근, 양파, 파마산치즈, 빵가루","후추, 소금","감자, 고구마, 올리브오일, 홍피망, 토마토, 돼지호박, 바질"
1101,해초탕수,60.0,2,"양파, 물, 감자전분, 계란, 콩기름",,"불린, 파래, 김, 유자청, 다진, 다진"
1102,호두떡볶이,60.0,2,검정깨,"올리고당, 간장","호두, 올리브유, 떡볶이"
1103,멍게비빔밥,30.0,1,,"진간장, 참기름, 깨소금","멍게, 오이, 상추, 김"
1104,키조개샤브샤브,60.0,2,"당근, 참나물, 다시마, 물, 다시마, 대파","간장, 사과식초, 올리고당","키조개관자, 애호박, 표고버섯, 느타리버섯, 팽이버섯"
1105,가자미쑥국,60.0,1,"멸치육수, 홍고추, 대파","된장듬뿍, 국간장, 소금","참가자미, 쑥, 콩가루, 후춧가루"
1106,오리고기곰피쌈,60.0,2,물,"고추장, 설탕, 식초","오리고기, 곰피, 무순, 올리브유, 오미자액기스"
1107,민들레무침,30.0,1,"다진마늘, 통깨","고춧가루, 멸치액젓, 참기름","민들레, 다진파, 매실청"
1108,취나물들깨무침,30.0,1,"취나물두손가득, 들깨가루, 다진마늘","국간장, 들기름",
1109,풋마늘오징어김치,60.0,2,"풋마늘, 물, 밀가루, 물, 통깨, 생강즙","소금, 고춧가루, 멸치액젓, 설탕","건오징어, 새우젓"
1110,절편꽃말이떡,60.0,2,물,"설탕, 소금","절편, 거피, 다진, 진달래꽃"
1111,가지볶음,15.0,1,"고추, 양파, 대파, 통깨, 다진마늘, 고추가루","참기름, 간장, 굴소스, 설탕",가지
1112,고등어 강정,15.0,1,"녹말가루, 다진마늘, 다진청양고추, 다진홍청양고추, 다진양파, 식용유적당히","참기름, 간장, 올리고당, 굴소스, 꿀",손질된
1113,꽃게볶음,60.0,2,"전분, 실파, 건고추, 물","청주, 참기름, 소금, 간장, 청주, 설탕","꽃게, 다진, 다진, 후춧가루"
1114,다시마칩,60.0,2,"다시마, 참깨",꿀,오트밀
1115,브로콜리 쇠고기 볶음,15.0,1,"식용유, 다진마늘","소금, 마요네즈, 굴소스, 후추","자숙새우, 브로콜리, 맛술"
1116,시저 샐러드,20.0,1,다진마늘,"마요네즈, 올리고당","로메인또는, 삶은, 슬라이스, 베이컨또는, 머스터드, 레몬즙또는, 파마산, 후춧가루, 플레인"
1117,팽이버섯 야채볶음,60.0,2,"식용유, 물전분","참기름, 소금","팽이버섯, 청경채"
1118,딸기연두부쉐이크,60.0,2,,올리고당,"딸기, 연두부, 바나나"
1119,구운 주먹밥,15.0,1,,"참기름, 진간장, 설탕, 올리고당","밥, 참치, 후리가케, 맛술"
1120,효종갱(曉鍾羹),60.0,2,"양파, 마늘, 물",저염간장,"배추, 무, 느타리버섯, 쇠고기양지, 표고버섯, 전복"
1121,갯벌의 여왕 모시조개의 달콤한 유혹,60.0,2,"양파, 마늘, 청양고추",후추,"바지락, 마른, 올리브유, 화이트와인, 저염, 바질"
1122,고구마 타락죽,30.0,1,물,소금,"고구마, 우유, 찹쌀가루적당히, 잣"
1123,두부 채소 볶음밥,60.0,2,"당근, 청고추, 홍고추, 통깨, 다시마물","소금, 간장, 참기름","밥, 두부, 건, 감자, 청피망, 홍피망, 오이, 애호박"
1124,과일 샐러드 또띠아,60.0,2,,꿀,"자몽, 오렌지, 키위, 사과, 플레인, 또띠아"
1125,수박 화채,5.0,1,,,"수박, 각얼음, 우유, 사이다"
1126,우유 생강차,60.0,2,생강,"꿀, 깨소금","우유, 계피가루"
1127,누룽지 요거트 파르페,60.0,2,,,"밥, 오렌지, 사과, 요거트, 블루베리"
1128,자색고구마 호떡,60.0,2,"물, 검정깨","소금, 황설탕","찹쌀, 자색고구마, 현미유, 땅콩, 호두, 찹쌀가루, 계피가루"
1129,청국장지짐 케일쌈밥,60.0,2,"멸치, 양파, 홍고추",,"사과, 돼지고기, 청국장, 밥, 케일, 무, 사과"
1130,마늘 불고기 덮밥,30.0,1,,"간장, 설탕","소고기, 다진, 맛술또는"
1131,잡곡강정밥,60.0,2,식용유,"꿀, 간장, 소금","잡곡, 찹쌀, 호두, 은행, 밤, 대추"
1132,함박스테이크 볼 밥,60.0,1,"양파, 버터, 빵가루, 달걀, 다진마늘, 물","케첩, 머스터드소스, 소금, 후추, 돈가스소스, 케첩, 소금, 후추","다진, 다진, 양송이, 올리브유"
1133,곤드레 밥버거,60.0,2,"곤드레나물, 양파, 밀가루, 빵가루","마요네즈, 된장, 식초, 간장, 참기름, 들기름, 소금","쌀, 찹쌀, 흑미, 파프리카, 양상추, 감자, 깻잎, 바나나, 김, 호두, 사과"
1134,대추닭살리조또,60.0,2,"치즈, 마늘, 양파, 당근",소금,"피망, 우유, 후춧가루, 닭가슴살, 쌀, 표고버섯, 대추"
1135,먹골배 카레주먹밥,60.0,2,양파,마요네즈,"쌀, 카레가루, 묵은지, 애호박, 가지, 캔참치"
1136,라비올리 크림소스,60.0,2,"양파, 마늘, 식용유, 파마산치즈, 버터, 밀가루중력분, 밀가루강력분, 달걀, 물",,"새우살, 게살, 생크림, 시금치, 비트"
1137,라비올리 토마토소스,60.0,2,"밀가루중력분, 밀가루강력분, 달걀, 물, 양파, 당근, 물, 다진마늘, 파마산치즈",설탕,"토마토, 셀러리, 바질, 오레가노, 로즈마리, 우유, 레몬즙, 차이브"
1138,미역 조랭이 떡국,60.0,2,"들깨, 마늘, 물","들기름, 국간장","마른미역, 우엉, 조랭이"
1139,버섯 리조또,30.0,1,양파,"소금, 후추, 간장","찬밥, 새송이버섯, 파프리카, 두유"
1140,서리태 잣국수,60.0,2,"밀가루, 물",소금,"잣, 서리태, 오이, 체리토마토, 흑임자"
1141,쌈밥,20.0,1,"양파, 고추, 들깨가루, 다진마늘","된장, 참기름, 설탕, 들기름, 꿀","자숙우렁살, 표고버섯, 호박"
1142,영양밥,90.0,1,"물, 진한콩국물, 버터, 당근","고운소금, 후추","가와지, 닭가슴살, 우유, 알밤, 참치액"
1143,팥죽,60.0,2,,,
1144,호박만두,60.0,1,"계란, 고추가루, 다진마늘","참기름, 소금, 후추","호박, 닭가슴살, 숙주, 두부, 다진파"
1145,단호박 두부 포타주,60.0,2,다시마국물,소금,"단호박, 두부, 두유, 후춧가루"
1146,파인애플떡갈비,60.0,2,"양파, 전분, 마늘","진간장, 설탕, 참기름","소고기갈비살, 파인애플, 표고버섯, 파, 후춧가루"
1147,곤약 백김치 말이,60.0,2,부추,"청주, 통후추","오징어, 곤약, 백김치, 파프리카, 월계수잎"
1148,묵은지비프롤,60.0,2,"참나물, 달걀, 전분",소금,"소고기불고기용, 묵은지, 팽이버섯, 아스파라거스, 파프리카, 올리브오일, 매실액, 레몬즙, 후춧가루"
1149,현미 고구마 아란치니,60.0,2,"당근, 양파, 달걀, 빵가루, 밀가루, 식용유",소금,"고구마, 현미밥, 새송이버섯, 파슬리, 후춧가루"
1150,유자 치킨 꿔바로우,60.0,2,"생강, 녹말, 전분, 식용유, 물","꿀, 소금, 식초, 간장","닭가슴살, 찹쌀가루, 유자청, 후춧가루, 튀김유"
1151,이태리튀밥,60.0,2,"달걀, 빵가루, 파마산치즈가루, 생모짜렐라치즈, 버터, 물",소금,"쌀, 방울토마토, 바질, 옥수수, 올리브오일, 튀김유"
1152,새우채소꼬치구이,60.0,2,대파,후추,"새우, 단호박, 양배추, 방울토마토"
1153,누룽지과자,20.0,1,식용유 ~,설탕,누룽지
1154,모듬탕수,60.0,2,"식용유, 감자전분가루, 다진마늘","간장, 식초, 설탕, 참기름","건표고버섯, 연근, 주황파프리카, 노랑파프리카, 브로컬리, 레드와인"
1155,새싹 비빔밥,15.0,1,"계란, 깨, 마늘","고추장, 참기름, 올리고당, 간장","깻잎, 상추, 밥, 참치캔, 새싹채소, 어린잎채소"
1156,가지볶음,15.0,1,"고추, 양파, 대파, 통깨, 다진마늘, 고추가루","참기름, 간장, 굴소스, 설탕",가지
1157,감자냉채,60.0,2,물,"식초, 설탕, 소금, 설탕, 식초, 소금, 겨자가루","감자, 래디쉬, 오이, 파인애플주스, 미지근한, 파인애플주스"
1158,고추잡채,60.0,1,"양파, 청양고추 ~, 고추기름","설탕, 진간장, 진간장, 설탕, 올리고당","잡채용, 노란, 빨강, 표고버섯 ~, 꽃빵, 맛술, 다진, 후춧가루, 다진, 굴, 맛술"
1159,나박김치,15.0,1,"통마늘, 당근, 쪽파, 홍고추, 고추가루, 생강가루","설탕, 소금","배추잎, 무, 생수"
1160,냉잡채,30.0,1,"양파, 계란생략가능, 다진마늘, 통깨","연겨자, 설탕, 올리고당, 참기름, 간장","당면, 맛살, 오이"
1161,단호박 두부찜,60.0,2,"마늘, 풋고추, 다시물, 식용유","간장, 청주, 설탕, 소금","단호박, 두부, 맛술"
1162,단호박전,15.0,1,"양파, 계란, 기름",소금,"단호박, 부침가루, 튀김가루, 흑임자생략가능"
1163,도라지 검은깨 튀김,60.0,2,"검은깨, 식용유, 물, 고추냉이","간장, 식초, 설탕, 소금물","도라지, 찹쌀가루, 튀김가루"
1164,버섯 굴소스 볶음,60.0,2,"식용유, 마늘다진것, 물, 부추또는","굴소스, 간장, 참기름","표고버섯, 양송이버섯, 느타리버섯, 팽이버섯, 새송이버섯"
1165,상추 겉절이,5.0,1,"다진마늘, 통깨","고춧가루, 간장, 설탕, 식초, 참기름",상추
1166,연근고구마샌드위치,60.0,2,"달걀, 식용유","소금, 식초","연근, 고구마, 견과류, 튀김가루, 백년초가루"
1167,파프리카깍두기(어린이용),60.0,2,"실파, 멸치, 마늘","멸치액젓, 올리고당","무, 파프리카, 사과, 현미, 천일염"
1168,과일 김치,60.0,2,"마늘, 깨","고춧가루, 참기름, 소금","사과, 배, 복숭아, 토마토, 치커리"
1169,비트 배추피클,60.0,2,"당근, 물","식초, 설탕, 통후추","비트, 배추, 무, 사과, 월계수잎"
1170,오징어와사비마요무침,60.0,2,깨,"마요네즈, 와사비","진미채, 유자청, 레몬즙"
1171,삼색 버터롤,60.0,2,"밀가루강력분, 버터, 달걀, 물","꿀, 소금","홍시, 호두, 곶감, 대추, 블루베리, 크랜베리, 이스트, 탈지분유, 제빵개량제"
1172,감말랭이 찰빵,60.0,2,"밀가루, 식용유",소금,"감, 쌀가루, 보릿가루, 고구마, 냉동딸기, 흑임자"
1173,바나나 속 달걀빵,60.0,2,"달걀, 밀가루, 버터, 물",소금,"바나나, 우유, 베이킹파우더"
1174,두부빼빼로,60.0,2,"검은깨, 식빵, 밀가루, 식용유, 물","소금, 꿀","두부, 포도, 호두, 계피가루"
1175,땅콩호박 타르트,60.0,2,"버터, 밀가루박력분, 달걀, 전분",소금,"땅콩호박, 아몬드가루, 요거트, 사과, 호두"
1176,고구마 바나나 무스,60.0,2,"달걀, 크림치즈",올리고당,"고구마, 바나나, 우유, 생크림, 딸기잼, 젤라틴, 바닐라빈"
1177,단호박치즈스틱,60.0,2,"양파, 모짜렐라치즈, 식용유",,"단호박, 새우살, 삼색파프리카, 옥수수, 춘권피, 생크림"
1178,크랜베리 샤브레 쿠키,60.0,2,"밀가루박력분, 버터",,"크랜베리, 슈가파우더, 아몬드가루, 백년초가루, 우유"
1179,생과일 타르트,60.0,2,"밀가루, 버터, 달걀",꿀,"아몬드가루, 생크림, 블랙, 키위, 블루베리, 체리"
1180,삼색 머핀,60.0,2,"당근, 밀가루, 버터, 달걀, 물","꿀, 소금","시금치, 사과, 호두, 크랜베리, 베이킹소다, 베이킹파우더"
1181,아시아식 채소 두부 볶음,60.0,2,"녹말, 식용유, 마늘다진것, 물","간장, 참기름","해선장, 두부, 그린빈, 청경채, 영콘, 밤, 다진땅콩"
1182,양배추 깻잎 피클,60.0,1,물,"사과식초, 설탕, 굵은소금","양배추, 깻잎"
1183,얼갈이 무침,30.0,1,"다진마늘, 통깨","고춧가루, 액젓, 물엿, 설탕","얼갈이, 매실청"
1184,오이초절임,5.0,1,,"식초, 설탕, 고춧가루","오이, 레몬즙"
1185,잡채,30.0,1,"당근, 양파, 부추, 다진마늘","진간장, 참기름, 미림, 후추, 간장, 물엿평평하게","당면, 파프리카, 목이버섯, 잡채용"
1186,고추 장떡,5.0,1,"밀가루, 물, 쪽파",고추장크게,
1187,호박 프리타타,60.0,2,"달걀, 실파, 마늘다진것, 모짜렐라치즈, 파마산치즈, 식용유",,"돼지호박, 후춧가루, 토마토, 타임, 바질, 로즈마리, 다진"
1188,검은콩 스프,15.0,1,,"소금, 아가베시럽","검은콩, 우유"
1189,도토리묵 콩국,60.0,2,,,
1190,두부 달걀전,60.0,2,"밀가루, 식용유, 청고추, 홍고추, 통깨","소금, 후추, 간장, 식초, 설탕","두부, 카레가루, 후춧가루"
1191,두부 튀김 조림,60.0,2,"녹말가루, 식용유, 물, 통깨","간장, 물엿, 고추장, 참기름","두부, 청피망, 홍피망, 노랑파프리카"
1192,바나나 스틱,60.0,1,,,"바나나, 코팅용, 코팅용, 땅콩분태, 초콜릿, 스프링클"
1193,달코미 고구마 타르트,60.0,2,식용유,,"딸기, 고구마, 요거트, 만두피, 우유"
1194,콩가루 고구마 타르트,60.0,2,"밀가루, 버터, 달걀","꿀, 소금","콩가루, 고구마, 우유, 생크림"
1195,코마레티,60.0,2,달걀,설탕,"아몬드슬라이스, 코코넛"
1196,단구마 무스 샌드 케이크,60.0,2,"달걀, 밀가루, 버터",설탕,"고구마, 단호박, 생크림, 우유, 레몬즙, 크랜베리"
1197,완두콩 롤,60.0,2,식빵,올리고당,"완두콩, 찹쌀가루, 우유"
1198,단호박두부팬케이크,60.0,2,"밀가루, 식용유",,"단호박, 두부, 타가토스, 우유"
1199,두부티라미수,15.0,1,크림치즈또는,"꿀, 설탕","두부, 오트밀, 에스프레소, 레몬즙, 무가당"
1200,단호박몽블랑,60.0,2,"밀가루박력분, 달걀, 마스카르포네치즈","올리고당, 설탕","단호박, 아몬드가루, 스테비아, 녹차가루, 생크림, 판젤라틴"
1201,렌틸콩 크레이프,60.0,2,"밀가루중력분, 달걀, 버터, 크림치즈",설탕,"렌틸콩, 우유, 생크림, 귤, 키위, 블루베리"
1202,콩 판나코타,60.0,2,,설탕,"렌틸콩, 완두콩, 생크림, 판젤라틴"
1203,고구마치즈크로켓,60.0,2,"양파, 모짜렐라치즈, 밀가루, 달걀, 빵가루, 버터, 식용유",꿀,"호박고구마, 새우살, 삼색파프리카, 생크림"
1204,빵 대신 어묵 사라다,60.0,2,"양파, 당근, 달걀, 빵가루, 밀가루, 식용유, 물",마요네즈,"어묵, 양배추, 푸룬, 아몬드, 요거트"
1205,녹차 파나코타,60.0,2,물,설탕,"녹차가루, 판젤라틴, 생크림, 우유, 바닐라에센스, 팥, 민트"
1206,자색고구마찹쌀푸딩,60.0,2,,소금,"자색고구마, 우유, 찹쌀가루"
1207,꽃설기,60.0,2,,설탕,"멥쌀가루, 대추, 백년초가루, 단호박가루, 시금치가루, 백앙금, 우유, 호박씨"
1208,크랜베리 소보로 떡,60.0,2,,,"쌀가루, 찹쌀가루, 크랜베리, 건포도, 견과류"
1209,오미자 샹그리아,60.0,2,,,"오미자, 사과, 오렌지, 딸기, 포도, 배"
1210,톡톡! 오미자 펀치,60.0,2,,꿀,"건오미자, 배, 잣, 생수, 각얼음"
1211,사과비트에이드,60.0,2,,,"사과, 비트, 레몬즙, 탄산수"
1212,밤 라떼,30.0,1,,꿀,"맛밤, 아몬드, 우유, 시나몬, 아몬드"
1213,자두 라떼,60.0,2,물,꿀,"자두, 우유"
1214,와인배숙,60.0,2,,통후추,"배, 사과, 레드와인, 계피"
1215,쌀콩죽 요거트,60.0,2,,,"우유, 배, 고구마, 요거트, 쌀가루, 메주콩"
1216,비트두유,60.0,2,,,"비트, 무첨가, 타가토스"
1217,렌틸콩 두유,60.0,2,,"꿀, 설탕","렌틸콩, 우유, 레몬, 딸기, 판젤라틴"
1218,군고구마 라떼,60.0,2,,,"고구마, 우유, 고구마칩"
1219,바지락 미역국,60.0,1,"물, 다진마늘","국간장, 들기름, 소금","미역, 바지락"
1220,단호박견과류샐러드,30.0,1,,소금,"쪄서, 호두, 피칸, 건포도, 우유, 생크림"
1221,함박스테이크&토마토카레소스,60.0,1,"양파, 버터, 빵가루, 달걀, 다진마늘, 물","케첩, 머스터드소스, 소금, 후추, 돈가스소스, 케첩, 소금, 후추","다진, 다진, 양송이, 올리브유"
1222,모둠채소 수제피클,30.0,1,물,"설탕, 식초","오이, 파프리카, 적양배추, 피클링스파이스"
1223,바지락 맑은국,60.0,2,"홍고추, 청양고추, 대파, 다시마, 물",,"바지락, 팽이버섯, 쑥갓, 무"
1224,일본식 계란말이,10.0,1,"달걀, 식용유","간장 ~, 설탕 ~, 미림",
1225,"소고기 가라아게, 칠리소스",60.0,2,"대파, 마늘, 계란노른자, 밀가루, 전분","고춧가루, 식초, 설탕","소고기, 토마토"
1226,두부해물완자,60.0,2,"감자전분, 계란, 마늘, 양파",꿀,"두부, 오징어, 칵테일, 부침가루, 새우가루, 파, 저염"
1227,퀴노아 팥수프,60.0,2,"무염버터, 물, 밀가루, 양파, 세발나물",설탕,"퀴노아, 팥, 무가당, 우유, 닭"
1228,참치 두부 함박스테이크,60.0,1,"양파, 버터, 빵가루, 달걀, 다진마늘, 물","케첩, 머스터드소스, 소금, 후추, 돈가스소스, 케첩, 소금, 후추","다진, 다진, 양송이, 올리브유"
1229,김치양배추볶음,60.0,2,"양파, 대파, 마늘","간장, 들기름","배추김치, 양배추, 보리새우, 흑임자"
1230,"알록달록화전, 멸치두부전",60.0,2,"잔멸치, 물","꿀, 설탕","찹쌀가루, 비트, 시금치, 두부, 식용꽃, 쑥갓, 부침가루"
1231,단호박떡볶이,30.0,1,"양파, 마늘, 검은깨",소금,"떡볶이떡, 우유, 생크림, 미니, 브로콜리"
1232,배·라임 모히또,60.0,2,,,"배, 라임, 탄산수, 애플민트, 스테비아"
1233,포도청 보리 수단,60.0,2,전분,설탕,"포도, 보리, 녹차티백"
1234,감자주스,60.0,2,,설탕,"감자, 우유"
1235,만가닥버섯볶음,15.0,1,,"간장, 설탕, 참기름","만가닥버섯, 홍피망, 청피망, 맛술, 다진"
1236,양파홍초절임,60.0,2,"양파, 홍고추, 청양고추","간장, 설탕",홍초
1237,고구마순나물,30.0,1,"양파, 청양고추, 홍고추, 물, 통깨","들기름, 국간장, 멸치액젓, 후추","고구마순, 고구마줄기, 파, 맛술"
1238,아욱 된장무침,15.0,1,통깨,"된장, 참기름","아욱, 다진, 매실액"
1239,검은콩부추전,60.0,2,"밀가루, 홍고추, 풋고추, 당근, 부추, 깐양파, 달걀, 콩기름",국간장,"검정콩, 부침가루, 애호박"
1240,고사리파전&단감전,60.0,2,"쪽파, 홍고추, 계란, 밀가루, 물, 감자전분, 식용유",,"고사리, 단감, 찹쌀가루, 대추"
1241,바지락매생이전,60.0,2,"홍고추, 식용유",,"매생이, 바지락살, 부침가루, 튀김가루"
1242,알콩달콩전,60.0,2,"밀가루, 물, 식용유",소금,"병아리콩, 검정콩, 완두콩, 두부, 빨간파프리카, 찹쌀가루"
1243,통도라지양념구이,60.0,2,"다진마늘, 쪽파, 통깨","고추장, 간장, 참기름, 소금","통도라지, 배"
1244,삼색계란찜,60.0,2,"계란, 다시마",소금,"시금치, 비트, 우유, 애플민트"
1245,고구마순들깨나물,60.0,2,"들깨가루, 다시마","소금, 참기름",고구마순
1246,바나나미숫가루쉐이크,10.0,1,,,"얼린, 미숫가루, 우유, 연유"
1247,사과 견과류 식빵,60.0,2,"밀가루강력분, 버터, 달걀",소금,"드라이이스트, 우유, 사과, 견과류"
1248,카카오 깜빠뉴,60.0,2,"밀가루강력분, 버터, 물",소금,"코코아, 생이스트, 드라이이스트, 파트, 우유, 카카오, 호두, 건포도"
1249,곶감 베이글,60.0,2,"통밀가루, 밀가루강력분, 물",소금,"인스턴트, 사과종, 카놀라유, 레몬, 곶감"
1250,어묵 잡채,30.0,1,"당근, 양파, 식용유, 다진마늘, 통깨","소금, 간장, 설탕, 참기름, 후추가루","당면, 어묵, 피망, 애기느타리버섯"
1251,토마토 비빔국수,30.0,1,삶은달걀,"식초, 올리고당, 고추장, 고춧가루, 설탕, 간장, 소금","카펠리니, 양배추, 깻잎, 토마토, 사이다"
1252,유부초절임,60.0,2,"당근, 다시마","설탕, 식초","사과, 유부, 양배추, 오이"
1253,토마토 미소 된장국,60.0,2,"양파, 멸치, 고추, 대파, 다시마",미소된장,"토마토, 두부, 표고버섯"
1254,미역 미소국,60.0,2,물,미소된장,"건미역, 가다랑어포, 미향"
1255,포두부채소잡채,60.0,2,"양파, 생강, 식용유, 다진마늘",설탕,"포두부, 참느타리버섯, 게맛살, 청피망, 홍피망, 파, 노두유"
1256,참외지 리코타버무리,60.0,1,"리코타치즈, 끓는물","소금, 설탕","참외, 아몬드, 레몬즙, 올리브유, 유자청"
1257,들깨 곤약 냉채,60.0,2,"양파, 당근","겨자가루, 식초, 올리고당, 소금","닭가슴살, 노랑, 오이, 곤약면, 들깻가루, 저염, 어린잎채소"
1258,요거트 단호박 샐러드,30.0,1,,"마요네즈, 소금","단호박, 크랜베리, 아몬드, 후춧가루"
1259,"단호박 생선탕수, 키위소스",60.0,2,"당근, 양파, 전분, 계란, 물","식초, 키위소스, 소금, 후추","단호박, 오이, 튀김가루, 목이버섯, 동태살, 튀김유"
1260,낙지모듬초말이,60.0,2,"당근, 홍고추, 물, 깨","설탕, 식초, 간장, 고춧가루","낙지, 가지, 오이, 표고버섯, 미나리, 사과"
1261,병아리콩 컵케이크,90.0,2,"달걀노른자, 식용유",올리고당,"불린, 바나나, 무가당, 다크초콜릿, 아몬드가루, 우유, 아몬드슬라이스, 병아리콩, 무가당"
1262,양파토마토스튜,60.0,1,"마늘, 양파, 멸치육수용, 다시마, 물",,"토마토, 월계수잎"
1263,맛살 미역줄기전,90.0,2,양파,,"미역, 맛살, 건새우, 올리브유, 아보카도유, 부침가루, 튀김가루, 탄산수"
1264,초코타르트,30.0,1,버터,,"다이제, 생크림, 다크초콜릿"
